,FEATTYPE,SCALE,elevation,aspect,slope,Years_befo,NDVI,distance,total_curv,plan_curv,prof_curv,Main_Rock__Granitic Rocks,Main_Rock__Granodiorite,"Main_Rock__Graphitic siltstone, sandstone and marble","Main_Rock__Quartz sandstone, siltstone with conglomerate",Main_Rock__Red conglomerate and coarse sandstone with siltstone,"Main_Rock__Sandstone, siltstone and mudstone","Main_Rock__Superficial Deposits (Silt, sand and gravel)",Main_Rock__Tuff and Lava,Period_Carboniferous,Period_Cretaceous,Period_Devonian,Period_Jurassic,Period_Quaternary,landuse_Agriculture,landuse_Grassland,landuse_Shrubland,landuse_Wetland,landuse_forest,landuse_urban,landuse_water,FACAFF_0,FACAFF_1,FACAFF_2,FACAFF_3,FACAFF_4,Year
118,1,5.0,284,230.763,11.8251,145-199,0.267864,682.9585679,0.0491442,-0.118032,-0.167176,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
119,1,10.0,40,9.24611,10.0162,145-199,0.182825,236.583109,-0.540587,-0.124754,0.415833,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,145.0
120,0,0.26,38,11.3099,2.36745,145-199,0.25252,814.8524433,-0.245721,-0.180373,0.0653486,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
121,1,0.1,270,209.026,27.5114,145-199,0.28661,3.592334483,-0.0491442,-0.0616855,-0.0125413,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
122,1,13.0,119,80.5377,2.82352,145-199,0.328741,66.26120984,0.700305,0.454051,-0.246255,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
123,1,0.4,13,189.689,9.57126,145-199,0.199504,2315.616891,0.233435,0.228701,-0.00473463,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
124,1,1.0,35,143.997,13.0718,145-199,0.252604,5.446796045,0.147433,0.00946874,-0.137964,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
125,1,2.5,13,204.146,4.90927,145-199,0.336186,365.8151014,-0.651161,-0.205214,0.445947,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
126,1,0.05,75,190.62,9.98112,145-199,0.0910414,769.560329,-0.454584,-0.121256,0.333328,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
127,1,5.0,241,289.231,7.01692,145-199,0.328124,62.7891866,0.159719,0.00743805,-0.152281,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
128,0,36.0,57,260.618,8.95124,145-199,0.365457,657.3039077,-0.40544,0.0109064,0.416346,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
129,0,180.0,74,320.894,16.5832,145-199,0.304921,79.37432021,0.0737164,0.0313508,-0.0423656,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
130,1,6.0,100,352.569,8.90705,145-199,0.254834,691.9826319,0.368582,0.0449805,-0.323601,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,145.0
131,1,0.8,117,63.4349,6.20832,145-199,0.306966,45.09878047,-0.159719,-0.0920351,0.0676837,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
132,1,12.0,213,43.4926,4.15506,145-199,0.323629,205.8119702,-0.0982885,-0.00303985,0.0952486,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
133,1,18.0,111,293.587,17.4364,145-199,0.232526,62.81454909,0.700305,0.454051,-0.246255,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
134,1,1.2,62,332.56,8.99842,145-199,0.278282,116.0867786,0.282579,0.171762,-0.110817,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
135,1,2.2,62,332.56,8.99842,145-199,0.278282,137.5587027,0.0737164,0.154325,0.0806085,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,145.0
136,1,0.5,22,238.241,3.81893,145-199,0.207378,61.24461732,-0.34401,-0.0851454,0.258864,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,145.0
137,1,1.8,96,131.295,14.9064,145-199,0.27811,21.23543606,-0.0245721,-0.0386385,-0.0140664,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,145.0
138,1,10.0,38,313.137,13.2348,145-199,0.321804,51.02749827,-0.0122861,-0.0226289,-0.0103428,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
139,1,2.6,286,296.565,14.891,145-199,0.268443,116.9856879,-0.331724,-0.113961,0.217762,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
140,0,22.0,6,149.534,3.0513,145-199,0.377646,1.750617363,0.0245721,-0.00954563,-0.0341178,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
141,0,47.0,46,33.5034,6.56378,145-199,0.285776,23.90562182,0.331724,0.171551,-0.160173,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
142,1,3.0,274,123.323,16.316,145-199,0.323223,38.63488777,-0.282579,-0.18171,0.100869,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
143,0,25.0,61,98.0224,11.4939,145-199,0.415558,60.03432907,-0.282579,-0.18171,0.100869,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,145.0
144,0,0.47,95,337.805,20.0458,145-199,0.221313,3.036724832,0.110575,0.048479,-0.0620955,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
145,0,40.0,161,45.9094,25.7182,145-199,0.283573,293.5268677,0.208863,0.21856,0.009697,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,145.0
146,1,9.4,33,350.754,10.0162,145-199,0.247947,12.28164694,0.565159,0.340824,-0.224335,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,145.0
147,1,1.1,55,1.33222,13.0885,145-199,0.302718,70.20304715,-0.159719,-0.0186748,0.141044,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
148,1,1.0,23,259.992,1.33635,145-199,0.265224,109.1057556,-0.479156,-0.0499403,0.429216,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
149,1,5.5,16,257.735,3.63991,145-199,0.249591,1583.590813,-0.675733,-0.369448,0.306285,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
150,1,2.0,28,68.8602,6.20166,145-199,0.239706,410.7367828,0.294865,0.247199,-0.0476665,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
151,1,2.0,10,131.82,1.97322,145-199,0.320678,78.52721892,0.270293,0.0548039,-0.215489,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
152,1,16.0,33,136.998,9.33896,145-199,0.330137,67.89026358,0.270293,0.0548039,-0.215489,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
153,0,32.0,225,60.8657,20.681,145-199,0.412476,85.1517944,0.270293,0.0548039,-0.215489,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
154,0,190.0,116,81.1457,15.225,145-199,0.279061,109.0038096,-0.368582,-0.31457,0.0540122,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
155,1,3.6,163,22.6468,12.4676,145-199,0.339109,116.9843254,-0.0245721,0.0106783,0.0352504,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,145.0
156,1,1.5,103,116.159,23.0775,145-199,0.376384,347.1451112,0.0368582,0.132831,0.0959726,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
157,1,0.5,37,31.5043,5.61235,145-199,0.165536,217.0749651,0.40544,0.310148,-0.0952919,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
158,1,1.0,45,92.944,13.3222,145-199,0.249777,170.6416814,-0.196577,-0.135875,0.0607017,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,145.0
159,1,1.0,38,270.0,3.55705,145-199,0.245086,70.4429252,-0.0245721,-0.0274074,-0.00283524,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
160,0,10.0,209,242.65,7.54004,145-199,0.282119,99.53809141,0.110575,0.227633,0.117058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
161,1,3.0,58,117.058,11.9104,145-199,0.388304,241.5727759,-0.159719,-0.0783925,0.0813263,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,145.0
162,0,6.0,80,178.025,19.4386,145-199,0.328001,1.793806084,-0.380868,-0.269387,0.111481,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
163,1,1.5,166,74.2358,16.3554,145-199,0.357182,131.458734,-0.565159,-0.155083,0.410076,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
164,1,2.0,59,30.5878,19.4533,145-199,0.241854,137.8265486,-0.565159,-0.155083,0.410076,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,145.0
165,0,18.8,176,162.81,21.4668,145-199,0.416319,72.30299463,0.688019,0.475964,-0.212055,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
166,0,1.8,103,116.159,23.0775,145-199,0.342424,5.283213858,0.208863,0.135147,-0.0737164,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
167,0,47.0,37,243.658,8.82848,145-199,0.202952,16.98225958,-0.479156,-0.247049,0.232108,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
168,1,2.0,29,180.481,9.13589,145-199,0.322536,4.387081061,-0.34401,-0.0883368,0.255673,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
169,1,13.0,58,3.36646,9.15109,145-199,0.1753,1.955612595,-1.5849,-1.10094,0.483963,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,145.0
170,1,1.8,20,196.26,3.86546,145-199,0.189329,119.1770447,0.196577,0.122861,-0.0737164,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
171,1,0.3,13,155.709,9.51072,145-199,0.235809,349.3759041,-0.0737164,-0.206234,-0.132518,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
172,1,0.8,33,49.7636,1.3183,145-199,0.255725,60.78956868,0.0491442,-0.0491413,-0.0982856,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
173,0,5.0,10,203.499,3.87777,145-199,0.347274,54.28851439,0.503728,0.390855,-0.112873,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
174,1,1.0,8,311.479,7.09435,145-199,0.200168,12.04096303,-0.122861,-0.00228769,0.120573,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,145.0
175,1,2.2,15,261.119,5.00268,145-199,0.18779,8.853286756,0.319438,0.334464,0.0150269,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,145.0
176,1,10.0,36,323.673,6.50699,145-199,0.204704,9.58411203,0.270293,0.268649,-0.00164452,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,145.0
177,1,4.0,63,125.327,9.68159,145-199,0.346528,6.660843244,0.503728,0.245721,-0.258007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
178,1,0.3,19,251.565,4.64187,145-199,0.194358,5.988581293,0.602017,0.344992,-0.257025,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
179,0,32.0,87,141.953,17.5231,145-199,0.338816,3.510319942,0.503728,0.245721,-0.258007,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
180,0,3.0,28,235.081,4.992,145-199,0.306476,4.28316155,-0.835452,-0.501077,0.334375,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
181,0,13.0,10,140.315,4.71805,145-199,0.335017,126.1226052,-0.110575,0.0193805,0.129955,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
182,1,19.2,34,255.256,6.06205,145-199,0.332172,23.73496163,0.46687,0.370764,-0.096106,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
183,1,5.0,128,115.017,5.11295,145-199,0.300949,50.29776476,0.528301,0.311289,-0.217012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,145.0
184,1,1.5,64,185.064,12.0983,145-199,0.287502,49.52511897,0.159719,0.158429,-0.00128963,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
185,0,1.7,92,342.553,11.217,145-199,0.283701,50.0784321,0.0245721,-0.133493,-0.158065,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
186,1,4.0,321,348.46,14.7583,145-199,0.232816,62.21963912,-0.233435,-0.188067,0.0453678,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
187,0,15.0,209,308.956,9.27741,145-199,0.13635,170.0807161,0.147433,0.0934171,-0.0540156,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
188,0,300.0,117,313.493,16.2032,145-199,0.210119,499.3137971,-0.196577,-0.0154631,0.181114,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
189,0,30.0,117,313.493,16.2032,145-199,0.228523,263.3762009,-0.442298,-0.199648,0.24265,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
190,1,14.0,42,273.366,11.7013,145-199,0.270509,20.95153659,-0.270293,-0.376803,-0.10651,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
191,1,1.0,43,147.758,5.92903,145-199,0.346204,166.4105718,0.503728,0.413909,-0.0898199,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
192,1,3.0,49,262.694,6.06595,145-199,0.327649,95.0489818,-0.737164,-0.415197,0.321967,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
193,0,47.0,57,334.44,19.0103,145-199,0.294559,151.0796763,0.319438,0.494111,0.174674,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
194,0,9.5,102,280.491,8.44262,145-199,0.356083,10.64968744,-0.319438,-0.0470421,0.272395,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
195,1,0.26,31,358.152,11.8361,145-199,0.14055,32.793024,0.319438,0.189465,-0.129973,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,145.0
196,1,6.7,9,289.537,5.08036,145-199,0.131341,539.1263006,-0.995171,-0.470724,0.524447,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
197,1,0.6,9,214.765,7.95972,145-199,0.321162,570.0920244,0.208863,0.0761736,-0.132689,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
198,1,1.0,21,133.493,8.26688,145-199,0.299857,3.207316958,-0.270293,-0.121992,0.148301,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
199,1,44.0,49,262.694,6.06595,145-199,0.365919,215.2675098,-0.122861,0.00305765,0.125918,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
200,1,12.0,54,354.806,9.32408,145-199,0.278462,39.96828593,-0.270293,-0.215156,0.0551374,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
201,1,13.0,35,152.447,11.8786,145-199,0.411226,2.243711445,-0.208863,-0.0383782,0.170485,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
202,1,1.0,28,282.44,10.6585,145-199,0.302231,7.610857725,-0.0122861,0.0794001,0.0916861,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
203,1,6.0,28,310.764,8.82322,145-199,0.262006,100.4693036,0.46687,0.246998,-0.219872,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
204,1,0.7,12,226.273,4.91652,145-199,0.265466,406.9809765,0.245721,0.151574,-0.0941471,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
205,0,3.8,65,336.801,9.92385,145-199,0.300599,153.9046062,-0.356296,-0.266574,0.0897221,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
206,0,18.0,65,336.801,9.92385,145-199,0.300599,231.6720681,0.331724,0.162176,-0.169548,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
207,1,41.0,15,272.121,2.09103,145-199,0.286226,458.8597451,0.0982885,0.113208,0.0149195,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,145.0
208,1,95.0,48,120.735,6.63606,145-199,0.275829,172.5366503,0.0737164,0.0647888,-0.00892751,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
209,0,100.0,77,323.945,11.8016,145-199,0.27356,13.65885245,-0.122861,0.0653055,0.188166,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
210,1,30.0,44,305.134,12.5754,145-199,0.20385,384.5051689,-0.122861,-0.0823657,0.0404949,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
211,1,0.5,66,318.814,1.64566,145-199,0.335013,37.48863245,0.122861,0.165862,0.0430012,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
212,1,1.3,181,186.563,8.73854,145-199,0.336366,262.5600771,-0.0491442,0.00322123,0.0523655,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
213,0,15.0,28,310.764,8.82322,145-199,0.288706,63.42145529,-0.528301,-0.388429,0.139872,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
214,0,125.0,42,192.567,12.2636,145-199,0.34384,48.95983771,-0.0491442,0.0357634,0.0849076,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
215,1,37.0,59,204.638,11.1849,145-199,0.359732,73.67916904,-0.34401,-0.138356,0.205653,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
216,0,550.0,122,162.072,16.1586,145-199,0.340393,6.28967807,-0.110575,-0.0708255,0.039749,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,145.0
217,1,0.32,90,134.459,11.4523,145-199,0.407438,18.51467782,-0.565159,-0.311208,0.253951,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
218,1,1.0,15,167.347,3.88238,145-199,0.299544,83.51791874,0.356296,0.234657,-0.121638,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
219,0,7.0,157,166.092,16.2965,145-199,0.389772,208.6353945,0.270293,0.0969886,-0.173305,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,145.0
220,1,2.0,31,358.152,11.8361,145-199,0.192226,271.5307857,-0.0491442,0.11204,0.161185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,145.0
221,1,24.0,127,5.5826,19.8583,145-199,0.274668,102.9499437,-0.270293,-0.168925,0.101368,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,145.0
222,1,10.0,100,352.569,8.90705,145-199,0.254834,197.5159945,-0.0614303,0.000151699,0.061582,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,145.0
223,1,20.0,110,349.624,21.3139,145-199,0.24898,13.63609405,-0.172005,-0.0485968,0.123408,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,145.0
224,1,30.0,99,337.068,12.893,145-199,0.26864,192.5324099,0.294865,0.172005,-0.122861,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,145.0
225,1,45.0,98,336.403,22.219,145-199,0.206793,223.7105353,-0.0737164,0.0362384,0.109955,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,145.0
226,1,44.0,93,84.1875,12.7808,145-199,0.26799,299.495617,0.368582,0.295162,-0.0734201,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,145.0
227,1,7.5,99,154.654,11.2479,145-199,0.294735,61.71255645,-0.774022,-0.257041,0.516981,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
228,1,7.5,83,346.122,19.5426,145-199,0.289944,129.2482575,-0.479156,0.0560177,0.535174,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
229,1,7.5,100,316.625,15.0868,145-199,0.248265,110.48859,-0.479156,0.0560177,0.535174,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
230,1,6.0,100,89.2927,6.24717,145-199,0.316008,95.50339524,-0.0982885,0.0703385,0.168627,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
231,1,1.8,101,304.315,11.6484,145-199,0.211877,272.1336494,0.0,-0.0552031,-0.0552031,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
232,1,32.0,134,294.567,5.93799,145-199,0.348207,252.6542397,0.0982885,0.0602017,-0.0380868,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
233,1,42.0,41,319.177,18.8336,145-199,0.275864,148.4742879,-0.0368582,-0.0378159,-0.000957763,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
234,1,70.0,87,322.319,11.8609,145-199,0.247885,26.53747008,0.331724,0.159734,-0.17199,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
235,1,1.6,225,0.0,16.4147,145-199,0.237506,368.4003441,-0.638875,-0.184978,0.453897,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
236,0,20.0,198,359.128,14.909,145-199,0.182377,31.27905769,-0.393154,-0.089655,0.303499,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
237,1,4.0,207,39.6107,11.5013,145-199,0.237224,118.2062071,-0.122861,-0.072187,0.0506736,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
238,1,15.0,379,37.9987,6.2632,145-199,0.172822,75.0614506,0.356296,0.21686,-0.139436,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
239,1,2.5,59,351.491,9.84459,145-199,0.228521,108.9566048,-0.0368582,0.0146467,0.0515049,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
240,1,10.0,327,81.3268,13.6017,145-199,0.265996,53.17013205,-0.0368582,-0.0700276,-0.0331694,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
241,0,12.0,250,356.186,19.0528,145-199,0.179711,45.76946794,0.87231,0.347154,-0.525157,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
242,0,20.0,188,349.254,20.6504,145-199,0.252553,135.497331,-0.172005,-0.0181174,0.153887,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
243,0,6.0,8,201.038,1.0783,145-199,0.248864,227.9500209,0.270293,0.247643,-0.0226507,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
244,1,4.0,117,217.376,13.7595,145-199,0.379685,373.2206543,-0.380868,-0.0474179,0.33345,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
245,1,8.0,151,213.779,25.6987,145-199,0.358581,2080.11364,0.196577,0.0332463,-0.163331,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
246,1,1.0,144,219.134,15.6682,145-199,0.361373,285.6969845,0.0737164,-0.0348743,-0.108591,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
