,SLIDE_TYPE,M_WIDTH,S_LENGTH,SLOPE,COVER,YEAR_1,HEADELEV,TAILELEV,ELE_DIFF,GULLY,CLASS,curv_plan,curv_prof,aspect,curv,ID,history
4482,R,19.0,11.0,31.0,C,1963,127.0,120.0,7.0,N,B1,0.0839414,0.0839414,180.201,0.0,4482,59
755,R,9.0,8.0,37.5,C,1963,177.0,170.0,7.0,N,B2,-0.442298,0.270293,318.409,-0.712591,755,59
70977,R,33.0,23.5,34.0,C,1963,321.0,304.0,17.0,N,C2,0.0583588,0.0583588,311.367,0.0,70977,59
92955,R,6.0,9.0,34.0,C,1963,206.0,199.0,7.0,N,C1,0.122861,0.0491442,226.975,0.0737164,92955,59
79482,R,8.0,14.0,42.5,C,1963,443.0,431.0,12.0,N,C2,-0.467439,0.257439,69.1791,-0.724878,79482,59
7600,C,7.5,4.0,29.5,A,1993,212.0,193.0,19.0,N,-,0.0597129,0.31772,90.0,-0.258007,7600,29
55915,R,12.0,7.0,31.5,D,1963,240.0,235.0,5.0,N,C2,-0.0787094,-0.189284,110.225,0.110575,55915,59
52889,R,14.0,7.0,40.5,C,1963,209.0,204.0,5.0,N,B1,0.420647,-0.377947,276.809,0.798594,52889,59
68145,R,4.0,14.0,25.5,C,1963,109.0,102.0,7.0,N,B1,0.0450643,-0.016366,276.34,0.0614303,68145,59
7902,C,21.0,18.0,36.0,A,2008,415.0,386.0,29.0,N,-,-0.0326445,0.397368,217.504,-0.430012,7902,14
56271,O,3.5,3.0,9999.0,A,1982,9999.0,9999.0,9999.0,N,-,0.182561,-0.714321,198.118,0.896882,56271,40
74298,R,10.0,6.0,26.5,C,1963,45.0,42.0,3.0,N,B1,-0.0422555,0.117463,271.668,-0.159719,74298,59
58828,R,11.0,9.0,33.0,C,1963,363.0,357.0,6.0,N,A2,-0.194581,0.309148,340.115,-0.503728,58828,59
105092,R,10.0,10.0,35.5,C,1963,134.0,127.0,7.0,N,B1,-0.207073,0.0632207,233.746,-0.270293,105092,59
64803,R,7.0,12.0,42.5,C,1963,195.0,187.0,8.0,N,B1,0.030764,-0.0552385,289.047,0.0860024,64803,59
47511,R,16.0,9.0,36.0,D,1963,297.0,292.0,5.0,N,B2,0.196577,-0.307151,50.856,0.503728,47511,59
63289,O,7.5,5.0,28.5,A,1945,18.0,9.0,9.0,N,-,0.00023627,0.0248084,135.543,-0.0245721,63289,77
96117,R,5.0,6.0,9999.0,C,1963,9999.0,9999.0,9999.0,N,B1,-0.147433,0.491442,275.889,-0.638875,96117,59
67975,C,17.0,9.0,42.5,A,1998,265.0,245.0,20.0,N,-,-0.0135814,0.060135,124.077,-0.0737164,67975,24
41252,R,12.0,9.5,43.5,C,1963,94.0,86.0,8.0,N,C1,0.0491442,0.0122861,134.618,0.0368582,41252,59
48114,O,6.5,16.0,27.0,A,1999,166.0,156.0,10.0,N,-,0.0640532,-0.0219493,276.943,0.0860024,48114,23
84164,R,8.0,13.0,26.5,C,1963,108.0,102.0,6.0,N,A2,-0.217222,-0.0575031,195.362,-0.159719,84164,59
27134,O,8.5,9.5,45.0,A,1979,113.0,104.0,9.0,N,-,0.0692878,-0.0412867,-9999.0,0.110575,27134,43
15459,R,19.0,8.5,39.5,C,1963,76.0,69.0,7.0,N,C2,-0.128266,-0.128266,87.3493,0.0,15459,59
5936,C,4.0,3.0,38.0,A,2008,200.0,71.0,129.0,N,-,-0.052205,0.156658,212.211,-0.208863,5936,14
108919,C,7.0,6.0,40.5,A,1997,163.0,146.0,17.0,N,-,0.175672,-0.0823349,-9999.0,0.258007,108919,25
97843,R,11.0,15.0,35.0,C,1963,63.0,56.0,7.0,N,B1,-0.382626,0.157961,172.461,-0.540587,97843,59
87936,R,12.5,11.0,46.5,C,1963,257.0,249.0,8.0,N,B1,-0.0245721,-0.0245721,263.418,0.0,87936,59
90839,R,5.0,8.5,43.5,C,1963,214.0,208.0,6.0,N,A2,-0.12675,-0.0653199,157.036,-0.0614303,90839,59
8953,R,12.0,7.5,48.0,C,1963,197.0,189.0,8.0,N,A2,0.120437,0.20644,326.085,-0.0860024,8953,59
59938,R,6.5,8.5,34.0,C,1963,99.0,93.0,6.0,N,B1,0.0650438,0.0650438,167.229,0.0,59938,59
63137,R,5.5,7.5,44.5,D,1963,271.0,265.0,6.0,N,B1,0.442711,-0.171592,108.546,0.614303,63137,59
17466,R,8.0,4.5,59.5,C,1963,524.0,517.0,7.0,N,B1,-0.252424,0.411023,175.601,-0.663447,17466,59
9248,R,16.0,9.5,54.0,C,1963,246.0,234.0,12.0,N,B2,-0.0879089,0.13324,-9999.0,-0.221149,9248,59
102359,C,8.5,9.0,33.0,A,2016,95.0,68.0,27.0,N,-,0.449991,-0.115168,335.719,0.565159,102359,6
96196,R,9.5,7.5,51.0,C,1963,302.0,295.0,7.0,N,B1,-0.342102,-0.317529,353.418,-0.0245721,96196,59
48891,R,16.0,14.5,43.5,C,1963,238.0,226.0,12.0,N,C2,0.0218449,0.0218449,265.897,0.0,48891,59
32981,R,12.0,11.5,43.5,C,1963,106.0,98.0,8.0,N,C1,-0.159719,0.0368582,-9999.0,-0.196577,32981,59
59759,R,5.5,7.0,84.5,C,1963,15.0,9999.0,9999.0,N,B1,0.119057,0.0453407,330.792,0.0737164,59759,59
4545,R,20.0,10.0,29.5,C,1963,251.0,244.0,7.0,N,C2,0.728123,-0.63563,167.735,1.36375,4545,59
29401,R,17.0,29.0,38.5,C,1963,328.0,312.0,16.0,N,B1,-0.389974,0.0523242,102.057,-0.442298,29401,59
50443,R,14.0,10.5,46.5,C,1963,283.0,274.0,9.0,N,A2,-0.0102171,0.137216,249.146,-0.147433,50443,59
54082,R,24.0,13.0,39.5,C,1963,183.0,174.0,9.0,N,B1,0.15428,-0.152872,270.466,0.307151,54082,59
45089,R,23.0,9.0,36.0,C,1963,85.0,80.0,5.0,N,C2,-0.079498,-0.288361,337.357,0.208863,45089,59
27170,O,11.0,13.5,42.5,A,1994,20.0,9999.0,9999.0,N,-,-0.021666,-0.107668,-9999.0,0.0860024,27170,28
62344,R,5.5,8.0,54.5,C,1963,278.0,270.0,8.0,N,A2,-0.214063,0.179091,112.08,-0.393154,62344,59
105150,R,9.0,10.5,32.5,C,1963,160.0,154.0,6.0,N,B1,-0.0758464,0.108445,219.394,-0.184291,105150,59
82005,O,8.5,4.0,41.0,B,1963,57.0,48.0,9.0,N,-,-0.0658502,0.253587,119.279,-0.319438,82005,59
23608,O,8.5,13.5,32.5,A,1982,202.0,145.0,57.0,N,-,-0.191871,0.0907085,66.3179,-0.282579,23608,40
68903,R,9.0,11.0,34.0,C,1963,200.0,192.0,8.0,N,B1,0.103096,-0.240914,219.218,0.34401,68903,59
78320,R,10.0,13.5,9999.0,D,1963,9999.0,9999.0,9999.0,N,S,0.0164587,0.0533169,140.262,-0.0368582,78320,59
90401,R,9.0,11.5,28.5,C,1963,256.0,250.0,6.0,N,C1,0.0300024,0.0422885,191.17,-0.0122861,90401,59
45649,R,15.0,7.5,24.0,C,1963,309.0,305.0,4.0,Y,C1,-0.368738,0.147276,188.029,-0.516015,45649,59
64280,R,15.0,6.0,39.0,C,1963,263.0,259.0,4.0,N,B1,0.0367001,0.417568,267.571,-0.380868,64280,59
59163,R,10.0,10.0,31.5,C,1963,353.0,345.0,8.0,N,B2,0.0491442,-0.0982885,118.399,0.147433,59163,59
81757,R,8.0,10.0,9999.0,D,1963,9999.0,9999.0,9999.0,N,B1,0.160014,-0.23314,-9999.0,0.393154,81757,59
32516,O,15.0,30.0,19.5,A,2008,144.0,84.0,60.0,N,-,-0.128182,0.191256,289.885,-0.319438,32516,14
7456,O,4.0,6.5,31.0,A,1973,351.0,339.0,12.0,N,-,-0.105219,0.128216,255.437,-0.233435,7456,49
106906,R,14.0,15.5,42.0,C,1964,223.0,209.0,14.0,N,C1,-0.0666477,0.0316408,293.728,-0.0982885,106906,58
13601,C,10.0,12.0,29.5,A,1993,238.0,198.0,40.0,N,-,-0.17295,0.0481992,216.946,-0.221149,13601,29
71385,R,10.0,7.0,45.0,C,1963,178.0,172.0,6.0,N,B1,0.191922,0.142778,178.485,0.0491442,71385,59
97389,R,10.5,6.5,38.0,C,1963,284.0,278.0,6.0,N,C1,-0.0619106,-0.455065,323.348,0.393154,97389,59
86432,R,11.5,12.0,31.5,D,1963,418.0,408.0,10.0,N,C1,0.21322,0.176362,49.8531,0.0368582,86432,59
96200,R,14.0,10.5,42.0,C,1963,199.0,191.0,8.0,N,B1,0.265442,-0.0294233,21.8014,0.294865,96200,59
100653,R,4.5,9.5,48.5,D,1963,44.0,34.0,10.0,N,C2,0.375236,-0.0916338,263.967,0.46687,100653,59
3301,R,14.0,8.5,22.0,C,1963,199.0,194.0,5.0,N,A2,0.601875,-0.147575,292.358,0.74945,3301,59
18986,O,12.0,10.0,31.5,A,1993,127.0,112.0,15.0,N,-,-0.13232,-0.0217456,120.292,-0.110575,18986,29
80059,R,10.0,9.5,38.5,D,1963,396.0,391.0,5.0,N,C1,-0.185175,-0.0131707,179.633,-0.172005,80059,59
93006,R,8.5,10.5,40.5,C,1963,214.0,206.0,8.0,N,A2,-0.160618,0.15882,-9999.0,-0.319438,93006,59
90717,R,7.0,8.5,26.5,C,1963,141.0,137.0,4.0,N,B1,-0.125751,-0.0643211,350.942,-0.0614303,90717,59
51223,R,13.0,6.0,53.5,C,1963,223.0,217.0,6.0,N,B1,0.517655,-0.280939,48.6914,0.798594,51223,59
105677,R,9.0,12.0,37.5,C,1964,101.0,93.0,8.0,N,B1,-0.195683,-0.0482506,206.175,-0.147433,105677,58
25016,R,16.0,8.0,38.5,C,1963,284.0,276.0,8.0,N,C2,-0.00719974,0.0542306,189.462,-0.0614303,25016,59
79118,R,8.0,5.5,39.5,C,1963,612.0,608.0,4.0,N,A2,-0.0983755,0.0121991,117.104,-0.110575,79118,59
43480,O,5.0,3.5,42.5,A,2008,37.0,32.0,5.0,N,-,0.0383565,-0.0230738,20.7256,0.0614303,43480,14
53691,R,21.0,10.5,39.0,C,1963,130.0,124.0,6.0,N,C2,0.0655116,0.114656,-9999.0,-0.0491442,53691,59
49903,R,14.0,10.5,16.5,C,1963,404.0,401.0,3.0,N,B1,-0.0196216,-0.412775,333.435,0.393154,49903,59
9794,R,4.0,3.5,39.5,C,1963,253.0,250.0,3.0,N,A2,-0.180521,0.0774865,217.36,-0.258007,9794,59
31067,O,10.0,18.5,53.5,A,1967,142.0,103.0,39.0,N,-,-0.131822,0.531625,171.87,-0.663447,31067,55
107667,R,11.0,12.0,29.5,C,1963,184.0,176.0,8.0,N,C1,-0.0404836,0.082377,182.573,-0.122861,107667,59
12049,C,12.0,12.0,46.5,A,1993,117.0,52.0,65.0,N,-,0.0627881,-0.109217,158.057,0.172005,12049,29
14742,R,10.0,5.0,37.5,C,1963,135.0,131.0,4.0,N,B1,0.00516249,0.0420207,162.522,-0.0368582,14742,59
99542,R,9.5,11.5,29.5,C,1963,145.0,141.0,4.0,N,C1,0.567381,-0.268071,187.667,0.835452,99542,59
91556,R,10.5,12.0,42.5,C,1963,321.0,312.0,9.0,N,C1,-0.0201717,-0.093888,-9999.0,0.0737164,91556,59
50921,R,19.0,8.5,39.5,C,1963,372.0,367.0,5.0,Y,C2,0.173334,-0.195247,353.55,0.368582,50921,59
71900,R,12.0,8.5,45.5,C,1963,218.0,211.0,7.0,N,B1,0.135558,-0.0241607,316.842,0.159719,71900,59
44502,C,4.0,6.0,39.0,B,1982,181.0,169.0,12.0,N,-,-0.631283,0.179597,94.6355,-0.81088,44502,40
57804,R,10.5,12.5,30.0,C,1963,280.0,273.0,7.0,N,B1,0.0851564,-0.0745624,190.804,0.159719,57804,59
80907,R,9.5,9.0,35.0,C,1963,567.0,562.0,5.0,N,B1,0.444649,-0.0836517,62.3189,0.528301,80907,59
19885,O,4.0,3.0,19.5,A,1973,434.0,425.0,9.0,N,-,-0.173276,-0.22242,-9999.0,0.0491442,19885,49
16095,O,6.5,18.0,49.0,A,1980,320.0,290.0,30.0,N,-,-0.0990496,-0.123622,-9999.0,0.0245721,16095,42
14316,R,15.0,8.0,27.0,C,1963,129.0,125.0,4.0,N,B1,-0.30483,0.0514654,177.252,-0.356296,14316,59
48850,R,9.0,6.0,40.5,D,1963,175.0,170.0,5.0,N,B1,0.073533,-0.0247554,259.464,0.0982885,48850,59
13592,C,6.5,5.0,41.0,B,1993,236.0,222.0,14.0,N,-,-0.173634,0.244092,163.523,-0.417726,13592,29
6287,R,13.0,12.0,39.5,C,1963,247.0,239.0,8.0,N,C2,0.0172005,0.0172005,253.724,0.0,6287,59
80424,R,6.5,6.5,42.5,C,1963,327.0,321.0,6.0,N,B1,0.207187,-0.0262484,318.699,0.233435,80424,59
57297,O,5.5,3.5,22.0,A,2009,59.0,56.0,3.0,N,-,0.0131944,0.0500525,236.874,-0.0368582,57297,13
78157,C,9.0,9.0,24.0,A,1999,287.0,256.0,31.0,N,-,0.294865,-0.258007,216.041,0.552873,78157,23
75299,R,10.5,7.5,33.5,D,1963,311.0,307.0,4.0,N,B1,0.206659,-0.100492,232.094,0.307151,75299,59
60056,R,7.5,10.0,34.0,C,1963,163.0,158.0,5.0,N,B1,-0.285229,0.2185,231.723,-0.503728,60056,59
40628,R,11.0,12.0,50.5,C,1963,238.0,228.0,10.0,Y,C1,-0.127689,0.130318,288.679,-0.258007,40628,59
29301,R,6.0,17.5,29.0,C,1963,115.0,106.0,9.0,N,B1,-0.0300603,-0.4355,5.04245,0.40544,29301,59
44272,R,18.0,9.5,36.5,D,1963,37.0,32.0,5.0,N,B2,-0.15822,0.0506425,282.407,-0.208863,44272,59
78173,O,8.0,7.0,42.5,A,1999,365.0,335.0,30.0,N,-,-0.036032,-0.552047,208.948,0.516015,78173,23
105854,O,9.0,4.0,36.0,A,1963,56.0,40.0,16.0,N,-,-0.0320575,0.22595,174.323,-0.258007,105854,59
90606,R,9.0,9.5,31.0,C,1963,155.0,151.0,4.0,N,C1,-0.15937,0.0740653,105.88,-0.233435,90606,59
72741,R,14.0,9.5,37.0,D,1963,418.0,408.0,10.0,N,B1,-0.145694,0.100027,322.821,-0.245721,72741,59
63184,R,6.5,5.0,47.0,C,1963,449.0,438.0,11.0,N,A1,-0.117042,0.091821,148.561,-0.208863,63184,59
21913,R,12.0,6.5,29.0,C,1963,364.0,357.0,7.0,N,A2,-0.0276556,0.0460607,113.545,-0.0737164,21913,59
691,R,17.0,10.5,33.5,C,1963,135.0,126.0,9.0,N,A2,-0.063358,-0.0879301,125.013,0.0245721,691,59
34746,R,12.0,38.0,42.0,D,1963,230.0,205.0,25.0,N,B1,-0.0370848,-0.467097,330.709,0.430012,34746,59
23381,R,12.0,6.5,40.5,C,1963,228.0,223.0,5.0,N,A2,0.295628,0.0130486,99.2333,0.282579,23381,59
74308,O,10.0,11.0,9999.0,A,1949,9999.0,9999.0,9999.0,N,-,0.203262,-0.140748,293.405,0.34401,74308,73
3167,R,24.0,12.0,33.0,C,1963,244.0,235.0,9.0,N,C2,0.400982,-0.299323,172.171,0.700305,3167,59
62625,C,8.5,7.0,34.0,A,1945,237.0,208.0,29.0,N,-,0.156255,-0.0280364,38.3368,0.184291,62625,77
2748,C,10.0,6.0,36.0,A,1992,118.0,112.0,6.0,N,-,-0.0513373,0.0592372,277.108,-0.110575,2748,30
5859,O,2.0,2.0,32.5,A,2008,456.0,438.0,18.0,N,-,0.147433,-0.0245721,185.117,0.172005,5859,14
10975,O,1.5,1.5,28.5,A,2008,257.0,252.0,5.0,N,-,0.14296,0.155246,60.7868,-0.0122861,10975,14
65860,R,16.0,9.0,9999.0,C,1963,9999.0,9999.0,9999.0,N,C1,-0.0263233,0.0228209,352.098,-0.0491442,65860,59
79366,R,11.0,13.5,48.5,C,1963,200.0,189.0,11.0,N,B1,-0.0466502,-0.144939,142.487,0.0982885,79366,59
49009,R,22.0,7.0,50.5,C,1963,275.0,268.0,7.0,N,C2,0.0736264,0.0613403,206.307,0.0122861,49009,59
5609,C,8.5,10.5,35.0,A,1999,294.0,259.0,35.0,N,-,0.379274,-0.296459,356.424,0.675733,5609,23
11147,C,8.0,10.0,41.0,A,2008,294.0,271.0,23.0,N,-,-0.122507,-0.0733626,238.208,-0.0491442,11147,14
10521,C,7.5,15.0,36.0,A,1982,264.0,250.0,14.0,N,-,-0.0226289,-0.0103428,205.236,-0.0122861,10521,40
93996,R,10.0,6.5,37.5,C,1963,15.0,9.0,6.0,N,S,-0.146935,0.233933,158.334,-0.380868,93996,59
97085,R,13.0,8.0,46.5,C,1963,137.0,128.0,9.0,N,B1,0.700953,-0.478509,311.859,1.17946,97085,59
84179,R,9.0,8.5,44.0,C,1963,379.0,368.0,11.0,N,B1,0.0396016,-0.0464008,169.509,0.0860024,84179,59
37668,O,2.0,3.0,42.0,B,2016,319.0,316.0,3.0,N,-,0.319438,-0.172005,30.9638,0.491442,37668,6
93858,R,14.5,13.5,19.5,D,1963,59.0,54.0,5.0,N,C1,-0.0614303,-0.0122861,263.76,-0.0491442,93858,59
15148,R,6.0,3.5,36.0,C,1963,267.0,263.0,4.0,N,A2,-0.757823,0.470783,81.3045,-1.22861,15148,59
28679,R,11.0,9.0,42.0,C,1963,122.0,115.0,7.0,N,C1,-0.0829166,0.00308584,97.4314,-0.0860024,28679,59
38504,R,10.5,9.5,35.0,C,1963,259.0,252.0,7.0,N,C1,-0.0628114,0.035477,0.0,-0.0982885,38504,59
23985,C,7.0,7.0,49.0,A,2008,326.0,306.0,20.0,N,-,0.0264362,0.124725,-9999.0,-0.0982885,23985,14
81905,R,9.0,5.5,48.0,C,1963,326.0,319.0,7.0,N,B1,-0.0699211,0.126656,232.568,-0.196577,81905,59
98500,O,6.0,5.0,42.0,A,2018,245.0,233.0,12.0,N,-,-0.16586,0.141292,215.597,-0.307151,98500,4
21528,C,4.5,3.5,49.5,A,2008,178.0,165.0,13.0,N,-,0.0718383,0.145555,104.676,-0.0737164,21528,14
102793,R,5.5,7.5,9999.0,C,1963,9999.0,9999.0,9999.0,N,A2,0.0,0.0,303.389,0.0,102793,59
46875,O,8.0,5.0,39.5,A,1982,76.0,63.0,13.0,N,-,0.0118066,0.122381,277.49,-0.110575,46875,40
73403,C,16.0,15.0,19.5,B,1982,391.0,159.0,232.0,N,-,0.0247815,-0.0120767,76.0622,0.0368582,73403,40
55523,R,16.0,10.5,23.0,D,1963,234.0,228.0,6.0,N,C1,0.0420695,-0.0193608,335.583,0.0614303,55523,59
69831,C,3.0,6.0,32.0,A,2008,26.0,0.0,26.0,N,-,0.466232,0.0116475,357.184,0.454584,69831,14
76930,R,8.0,9.0,31.0,C,1963,162.0,157.0,5.0,N,C1,-0.318152,0.0381438,339.314,-0.356296,76930,59
24243,C,12.5,10.5,40.5,A,2008,264.0,227.0,37.0,N,-,-0.0552031,-0.0552031,235.977,0.0,24243,14
46109,R,13.0,5.5,53.0,C,1963,185.0,178.0,7.0,N,B2,-0.00187812,-0.0387363,143.865,0.0368582,46109,59
62161,R,7.0,10.5,19.5,D,1963,149.0,144.0,5.0,N,C1,-0.248565,0.230591,306.314,-0.479156,62161,59
61292,R,5.0,9.5,31.5,C,1963,576.0,570.0,6.0,N,A2,0.198117,-0.416186,56.9207,0.614303,61292,59
38022,R,12.5,13.0,31.0,C,1963,62.0,55.0,7.0,N,A2,0.0162822,0.188287,320.937,-0.172005,38022,59
78586,R,9.0,10.0,38.5,C,1963,604.0,597.0,7.0,N,C1,-0.0511337,0.0471548,92.4742,-0.0982885,78586,59
4512,R,5.0,4.0,33.5,C,1963,365.0,362.0,3.0,N,A2,0.0501535,0.222158,190.408,-0.172005,4512,59
21292,R,10.0,6.5,43.0,C,1963,289.0,284.0,5.0,N,B1,0.452859,0.17028,202.225,0.282579,21292,59
111036,R,12.0,7.0,41.0,C,1963,17.0,8.0,9.0,N,B2,0.0557823,0.0557823,-9999.0,0.0,111036,59
38493,R,10.0,9.5,38.0,C,1963,148.0,143.0,5.0,N,B1,-0.306346,0.221954,282.095,-0.528301,38493,59
40027,R,7.0,8.5,40.5,C,1963,177.0,169.0,8.0,N,B1,0.219193,-0.173961,135.67,0.393154,40027,59
64672,R,6.0,13.5,42.5,C,1963,141.0,133.0,8.0,N,B1,0.538257,-0.432341,239.459,0.970599,64672,59
92500,R,9.5,11.0,36.0,C,1963,276.0,269.0,7.0,N,C1,0.26777,-0.285102,167.619,0.552873,92500,59
76026,R,7.0,8.0,54.0,C,1963,393.0,386.0,7.0,N,B2,0.270836,0.00054303,3.29814,0.270293,76026,59
106910,R,21.0,16.0,36.0,C,1964,111.0,102.0,9.0,N,C2,-0.0207918,0.126641,356.455,-0.147433,106910,58
12219,R,8.0,8.5,29.5,C,1963,183.0,178.0,5.0,N,B1,-0.0899432,0.0574895,-9999.0,-0.147433,12219,59
71112,R,12.0,7.0,38.5,C,1963,237.0,231.0,6.0,N,C2,-0.4164,0.296192,161.075,-0.712591,71112,59
71077,R,15.0,14.0,36.0,C,1963,254.0,245.0,9.0,N,B1,-0.201817,0.0684767,124.186,-0.270293,71077,59
46118,R,12.0,8.5,46.5,C,1963,260.0,253.0,7.0,N,B1,0.201595,0.177023,235.211,0.0245721,46118,59
69925,R,8.0,7.5,35.5,C,1963,15.0,10.0,5.0,N,A2,0.101169,-0.304271,56.8421,0.40544,69925,59
99330,R,10.5,12.5,39.5,C,1963,111.0,103.0,8.0,N,B1,0.0326487,0.21694,16.2038,-0.184291,99330,59
24294,C,5.0,5.0,44.5,A,2008,46.0,25.0,21.0,N,-,0.0358526,-0.17301,186.194,0.208863,24294,14
25964,R,11.0,14.0,36.0,C,1963,21.0,11.0,10.0,N,S,-0.00162269,0.0843797,-9999.0,-0.0860024,25964,59
21273,R,4.0,3.5,46.5,C,1963,297.0,294.0,3.0,N,A2,-0.0698912,-0.00846092,70.6022,-0.0614303,21273,59
89026,R,9.0,10.5,43.5,C,1963,28.0,21.0,7.0,N,A2,-0.0604665,0.0255359,316.219,-0.0860024,89026,59
92583,R,8.0,12.0,49.5,C,1963,296.0,283.0,13.0,N,A2,0.0836374,0.0222071,69.7751,0.0614303,92583,59
101980,R,5.5,11.5,41.0,C,1963,85.0,79.0,6.0,N,A2,-0.320797,0.268934,353.897,-0.589731,101980,59
38024,R,13.0,8.5,23.0,C,1963,32.0,26.0,6.0,N,A2,0.0307151,0.0552873,310.192,-0.0245721,38024,59
29115,O,18.0,16.0,32.5,A,1949,70.0,52.0,18.0,N,-,-0.0752269,-0.148943,147.819,0.0737164,29115,73
66719,R,12.0,11.0,34.0,C,1963,208.0,199.0,9.0,N,A2,0.139035,-0.0944004,242.909,0.233435,66719,59
6702,R,17.0,8.5,62.0,D,1963,463.0,454.0,9.0,N,B2,0.0409941,0.0778523,266.964,-0.0368582,6702,59
42716,O,16.0,12.5,32.5,B,2008,85.0,76.0,9.0,N,-,-0.146998,-0.146998,47.4717,0.0,42716,14
78017,O,7.0,8.5,29.5,A,1982,165.0,151.0,14.0,N,-,-0.156247,0.138618,194.385,-0.294865,78017,40
15374,R,11.0,5.5,32.5,C,1963,166.0,162.0,4.0,N,B1,-0.530333,0.1454,111.14,-0.675733,15374,59
85068,R,14.0,9.0,35.5,D,1963,380.0,374.0,6.0,N,A2,-0.36121,0.142518,266.673,-0.503728,85068,59
81713,R,7.5,8.0,9999.0,D,1963,9999.0,9999.0,9999.0,N,A2,-0.0875007,-0.0383565,295.906,-0.0491442,81713,59
72176,C,7.5,9.0,29.0,A,1963,285.0,269.0,16.0,N,-,0.135465,-0.220831,24.6916,0.356296,72176,59
70356,R,16.0,14.0,41.0,C,1963,39.0,29.0,10.0,N,C1,-0.235228,0.0596376,188.281,-0.294865,70356,59
23322,R,14.0,4.5,31.5,C,1963,121.0,119.0,2.0,N,A2,-0.00919133,-0.0829077,26.9395,0.0737164,23322,59
98213,C,12.0,18.0,34.0,A,2018,374.0,345.0,29.0,N,-,0.36451,0.0204999,242.241,0.34401,98213,4
11205,C,8.0,8.0,14.5,A,2008,52.0,6.0,46.0,N,-,0.0491442,0.0122861,47.4041,0.0368582,11205,14
13170,R,9.0,6.0,41.0,C,1963,216.0,202.0,14.0,N,A1,0.0105458,-0.0385984,14.404,0.0491442,13170,59
21248,R,10.0,5.5,45.5,C,1963,288.0,284.0,4.0,N,A2,0.426277,-0.188026,108.435,0.614303,21248,59
17638,R,6.0,3.5,44.0,C,1963,220.0,218.0,2.0,N,B2,0.606155,-0.303013,207.997,0.909168,17638,59
1869,R,13.0,7.0,40.5,C,1963,87.0,84.0,3.0,N,A2,-0.00250673,0.0834957,235.265,-0.0860024,1869,59
50616,R,11.0,6.5,43.0,C,1963,342.0,336.0,6.0,N,B1,0.527432,-0.0991574,28.54,0.626589,50616,59
63998,R,22.0,11.5,40.5,C,1963,102.0,97.0,5.0,N,B1,0.35052,-0.00577524,259.38,0.356296,63998,59
34580,R,15.0,14.0,36.0,D,1963,178.0,167.0,11.0,N,B2,0.112828,0.0513975,1.1124,0.0614303,34580,59
93542,R,5.5,9.0,42.5,C,1963,123.0,118.0,5.0,N,A2,-0.34401,-0.0368582,76.2637,-0.307151,93542,59
84499,R,12.0,11.0,29.5,C,1963,499.0,492.0,7.0,N,C1,-0.0303139,0.0188303,252.872,-0.0491442,84499,59
83469,R,10.0,13.5,24.5,D,1963,265.0,254.0,11.0,N,C1,0.0104263,0.145573,16.742,-0.135147,83469,59
55280,R,15.0,13.5,28.5,C,1963,28.0,20.0,8.0,N,C2,0.120725,0.0961526,210.964,0.0245721,55280,59
78685,R,14.0,16.0,47.0,C,1963,497.0,487.0,10.0,N,A2,0.229104,-0.114905,244.398,0.34401,78685,59
110199,O,5.0,4.5,39.5,A,1992,57.0,49.0,8.0,N,-,-0.264508,0.300651,316.177,-0.565159,110199,30
108823,O,9.5,6.0,50.5,A,1986,154.0,136.0,18.0,N,-,0.145448,-0.173989,193.036,0.319438,108823,36
22086,R,70.0,7.5,38.5,B,1963,405.0,398.0,7.0,N,B2,0.00603447,-0.288831,323.746,0.294865,22086,59
45663,R,12.0,6.0,27.0,C,1963,272.0,269.0,3.0,Y,B1,0.0491442,-0.258007,213.818,0.307151,45663,59
74883,O,9.5,8.0,41.5,A,1945,45.0,25.0,20.0,N,-,-0.173651,0.538941,122.417,-0.712591,74883,77
66727,R,11.5,12.5,41.5,C,1963,274.0,262.0,12.0,N,B2,0.00770369,0.167422,184.6,-0.159719,66727,59
18422,R,8.0,4.5,42.5,C,1963,283.0,278.0,5.0,N,B1,0.11471,0.0409941,252.067,0.0737164,18422,59
37087,R,31.0,14.5,29.5,C,1963,90.0,83.0,7.0,N,C1,0.246765,-0.097245,344.249,0.34401,37087,59
6207,R,15.0,15.5,19.5,D,1963,404.0,397.0,7.0,N,C1,0.0109675,0.133828,288.815,-0.122861,6207,59
73799,R,14.0,7.5,36.5,C,1963,366.0,360.0,6.0,N,C2,-0.0628228,-0.197969,67.0679,0.135147,73799,59
36051,R,14.0,7.5,38.5,C,1963,17.0,13.0,4.0,N,S,-0.0197889,0.410223,233.07,-0.430012,36051,59
83176,R,10.5,10.0,37.0,C,1963,60.0,54.0,6.0,N,B1,-0.00378033,0.180511,19.4742,-0.184291,83176,59
13411,R,15.0,16.0,37.5,C,1963,100.0,87.0,13.0,N,B1,0.338563,-0.300312,266.634,0.638875,13411,59
78143,O,19.0,15.0,28.5,A,1998,334.0,305.0,29.0,N,-,0.273818,-0.254483,234.462,0.528301,78143,24
86749,R,15.0,14.0,38.0,B,1963,288.0,279.0,9.0,N,A2,0.142131,-0.4476,266.488,0.589731,86749,59
33204,R,12.0,11.0,53.5,C,1963,149.0,138.0,11.0,N,B1,0.0192797,-0.275586,-9999.0,0.294865,33204,59
